代码,基金名称,基金分类,晨星评级(三年),晨星评级(五年),净值日期,单位净值(元),净值日变动(元),今年以来回报(%)
011232,光大保德信锦弘混合C,沪港深保守混合,3,0,2024-07-04,0.9995,-0.0097,-3.97
009135,广发恒隆一年持有期混合A,保守混合,3,0,2024-07-04,1.0652,-0.0026,-3.12
011539,长城优选添瑞六个月持有期混合C,沪港深保守混合,3,0,2024-07-04,0.9806,0.0000,0.83
011743,华夏兴源稳健一年持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9729,0.0009,1.60
010006,南方誉鼎一年持有期混合A,保守混合,3,0,2024-07-04,0.9975,-0.0032,-0.66
002783,东方红价值精选混合A,保守混合,3,3,2024-07-04,1.1950,-0.0012,-0.05
009956,广发恒誉混合A,保守混合,3,0,2024-07-04,0.9979,-0.0038,-2.66
009426,鹏扬景惠六个月持有期混合A,保守混合,3,0,2024-07-04,1.0793,-0.0023,0.29
008457,招商瑞阳股债配置混合C,保守混合,3,0,2024-07-04,1.1220,-0.0082,-2.33
009261,民生加银聚利6个月持有期混合C,保守混合,3,0,2024-07-04,1.1066,0.0000,2.69
012029,广发恒鑫一年持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9751,-0.0018,-0.71
001633,万家瑞祥灵活配置混合A,保守混合,3,2,2024-07-04,1.1218,-0.0027,1.44
009481,国泰宏益一年持有期混合A,保守混合,3,0,2024-07-04,1.1443,0.0006,-0.05
004853,广发价值回报混合C,保守混合,3,2,2024-07-04,1.2239,-0.0028,-1.67
002061,国泰安康定期支付混合C,保守混合,3,3,2024-07-04,3.3560,-0.0020,3.23
008563,银河臻优稳健配置混合A,保守混合,3,0,2024-07-04,1.0611,-0.0014,1.98
000536,前海开源可转债债券,可转债,3,4,2024-07-04,1.1440,-0.0100,-10.69
008127,广发趋势优选灵活配置混合C,保守混合,3,0,2024-07-04,1.5786,-0.0052,-2.35
001116,广发聚安混合C,保守混合,3,3,2024-07-04,1.2990,-0.0010,2.36
009136,广发恒隆一年持有期混合C,保守混合,3,0,2024-07-04,1.0606,-0.0026,-3.18
009568,浙商智多宝稳健一年持有期混合A,保守混合,3,0,2024-07-04,1.0192,-0.0007,-0.09
011291,新疆前海联合添瑞一年持有期混合C,保守混合,3,0,2024-07-04,0.9767,0.0010,1.33
009901,易方达磐固六个月持有混合C,保守混合,3,0,2024-07-04,1.0093,-0.0026,-0.01
010934,国寿安保稳福6个月持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9705,-0.0006,3.39
005552,富兰克林国海新趋势灵活配置混合A,保守混合,3,2,2024-07-04,1.0993,-0.0016,2.43
007725,招商瑞文混合A,保守混合,3,0,2024-07-04,1.1849,-0.0030,1.48
012030,广发恒鑫一年持有期混合C,沪港深保守混合,3,0,2024-07-04,0.9720,-0.0018,-0.77
011522,鹏扬景源一年持有期混合C,沪港深保守混合,3,0,2024-07-04,0.9783,-0.0024,-0.18
008564,银河臻优稳健配置混合C,保守混合,3,0,2024-07-04,1.0567,-0.0015,1.92
001189,广发聚宝混合A,保守混合,3,3,2024-07-04,1.4487,-0.0052,-3.23
011504,上银丰益混合A,保守混合,3,0,2024-07-04,0.9715,-0.0062,-0.93
005222,宏利全能优选混合型基金中基金（FOF）C,保守混合,3,2,2024-07-02,1.2163,0.0006,0.88
010277,嘉实民安添岁稳健养老目标一年持有期混合（FOF）A,保守混合,3,0,2024-07-02,0.9751,-0.0009,0.84
010523,华安添禧一年持有期混合C,保守混合,3,0,2024-07-04,0.9685,-0.0016,1.43
007569,南方安福混合C,保守混合,3,0,2024-07-04,1.0511,-0.0024,-0.16
006844,中信建投稳利混合C,保守混合,3,2,2024-07-04,1.1165,-0.0086,-1.96
210006,金鹰元禧混合A,保守混合,3,3,2024-07-04,1.3722,0.0003,0.68
001634,万家瑞祥灵活配置混合C,保守混合,3,2,2024-07-04,1.1109,-0.0027,1.34
011071,鹏华安悦一年持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9829,-0.0002,3.22
001489,万家瑞丰灵活配置混合C,保守混合,3,2,2024-07-04,1.3140,-0.0012,-0.71
002574,招商瑞庆灵活配置混合A,保守混合,3,3,2024-07-04,0.9717,-0.0024,-1.04
010881,南方宝顺混合A,沪港深保守混合,3,0,2024-07-04,0.9799,0.0000,2.83
011996,国泰诚益混合C,沪港深保守混合,3,0,2024-07-04,0.9704,0.0000,2.24
007787,富国中证国企一带一路ETF联接C,大盘平衡股票,3,0,2024-07-04,1.2154,-0.0076,7.39
002119,广发安盈灵活配置混合C,保守混合,3,3,2024-07-04,1.4182,-0.0003,1.52
009016,泓德睿享一年持有期混合C,保守混合,3,0,2024-07-04,1.1732,-0.0118,-2.61
005553,富兰克林国海新趋势灵活配置混合C,保守混合,3,2,2024-07-04,1.0886,-0.0017,2.33
008144,工银瑞信智远动态配置三个月持有期混合（FOF）,保守混合,3,0,2024-07-03,1.0704,-0.0009,0.95
007643,华安稳健养老目标一年持有期混合（FOF）A,保守混合,3,0,2024-07-02,1.0884,-0.0008,0.94
009978,银华招利一年持有期混合C,保守混合,3,0,2024-07-04,0.9731,-0.0005,0.42
001202,东方红领先精选混合A,保守混合,3,3,2024-07-04,1.4060,-0.0050,-0.50
720001,财通价值动量混合A,积极配置 - 中小盘,3,4,2024-07-04,3.7520,0.0230,14.60
240018,华宝可转债债券A,可转债,3,4,2024-07-04,1.4204,-0.0093,-5.16
050030,博时亚洲票息收益债券（QDII）人民币A,QDII环球债券,3,3,2024-07-03,1.4166,0.0039,0.76
010532,广发恒信一年持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9691,-0.0029,-2.55
009957,广发恒誉混合C,保守混合,3,0,2024-07-04,0.9837,-0.0038,-2.86
007726,招商瑞文混合C,保守混合,3,0,2024-07-04,1.1679,-0.0030,1.32
007316,交银施罗德可转债债券A,可转债,3,0,2024-07-04,1.2676,-0.0146,-1.21
003298,嘉实物流产业股票A,大盘价值股票,3,4,2024-07-04,2.0400,-0.0300,2.00
004244,东方周期优选灵活配置混合A,灵活配置,3,1,2024-07-04,0.7757,-0.0017,22.49
000081,天治可转债增强债券 - C,可转债,3,3,2024-07-04,1.3981,-0.0017,-0.28
011505,上银丰益混合C,保守混合,3,0,2024-07-04,0.9591,-0.0062,-1.12
005793,华富可转债债券,可转债,3,2,2024-07-04,1.1772,-0.0137,-7.38
519181,万家和谐增长混合A,积极配置 - 大盘平衡,3,4,2024-07-04,1.5329,-0.0174,12.89
008817,华宝可转债债券C,可转债,3,0,2024-07-04,1.4047,-0.0092,-5.28
340001,兴全可转债混合,可转债,3,3,2024-07-04,1.0136,-0.0060,0.61
005851,财通新视野灵活配置混合A,灵活配置,3,4,2024-07-04,1.6995,-0.0132,-12.21
008751,大成全球美元债债券（QDII）A 人民币,QDII环球债券,3,0,2024-07-03,1.0082,0.0017,-1.13
310518,申万菱信可转债债券A,可转债,3,4,2024-07-04,1.7920,0.0010,4.13
510270,中银上证国企100ETF,大盘价值股票,3,2,2024-07-04,1.2820,-0.0020,8.92
004419,汇添富美元债债券（QDII）人民币 A,QDII环球债券,3,3,2024-07-03,1.0296,0.0022,0.34
470058,汇添富可转换债券A,可转债,3,4,2024-07-04,1.7608,-0.0100,3.12
007317,交银施罗德可转债债券C,可转债,3,0,2024-07-04,1.2426,-0.0144,-1.41
011510,国寿安保稳鑫一年持有期混合A,沪港深保守混合,3,0,2024-07-04,0.9643,0.0005,1.78
003299,嘉实物流产业股票C,大盘价值股票,3,4,2024-07-04,1.9850,-0.0300,1.79
002863,金信深圳成长灵活配置混合A,灵活配置,3,4,2024-07-04,2.0395,-0.0446,-21.52
006138,国联安价值优选股票,大盘价值股票,3,3,2024-07-04,1.7217,-0.0276,-1.27
004420,汇添富美元债债券（QDII）人民币 C,QDII环球债券,3,3,2024-07-03,1.0056,0.0022,0.15
470059,汇添富可转换债券C,可转债,3,3,2024-07-04,1.6642,-0.0095,2.91
008752,大成全球美元债债券（QDII）C 人民币,QDII环球债券,3,0,2024-07-03,0.9874,0.0018,-1.31
530020,建信转债增强债券A,可转债,3,3,2024-07-04,2.7530,-0.0090,-6.33
005959,财通新视野灵活配置混合C,灵活配置,3,3,2024-07-04,1.6196,-0.0126,-12.56
531020,建信转债增强债券C,可转债,3,2,2024-07-04,2.6350,-0.0090,-6.49
510210,富国上证综指ETF,大盘价值股票,3,3,2024-07-04,0.7250,-0.0050,-0.68
100053,富国上证综指ETF联接A,大盘价值股票,3,3,2024-07-04,1.4470,-0.0100,-0.69
008097,中银亚太精选债券（QDII）美元 A,QDII环球债券,3,0,2024-07-03,$0.1414,0.0003,0.07
009465,东方可转债债券A,可转债,3,0,2024-07-04,0.8842,-0.0057,-9.99
673050,西部利得新盈灵活配置混合A,灵活配置,3,3,2024-07-04,1.5150,0.0030,-4.66
162209,宏利市值优选混合A,积极配置 - 大盘平衡,3,4,2024-07-04,1.4183,0.0045,22.53
519977,长信可转债债券 - A,可转债,3,3,2024-07-04,1.5115,-0.0115,-0.67
008098,中银亚太精选债券（QDII）美元 C,QDII环球债券,3,0,2024-07-03,$0.1393,0.0003,-0.07
006832,鹏扬添利增强债券A,积极债券,3,3,2024-07-04,1.0540,-0.0009,3.43
006833,鹏扬添利增强债券C,积极债券,3,3,2024-07-04,1.0515,-0.0009,3.28
009466,东方可转债债券C,可转债,3,0,2024-07-04,0.8766,-0.0056,-10.17
167301,方正富邦中证保险主题指数（LOF）A,行业股票 - 金融地产,3,3,2024-07-04,0.7880,-0.0030,10.67
519976,长信可转债债券 - C,可转债,3,2,2024-07-04,1.4522,-0.0111,-0.69
005246,国泰可转债债券,可转债,3,3,2024-07-04,1.2771,-0.0109,-0.66
012079,信澳新能源精选混合A,沪港深积极配置,3,0,2024-07-04,0.9758,0.0057,-18.02
002624,广发优企精选灵活配置混合A,积极配置 - 大盘平衡,3,3,2024-07-04,2.2944,0.0046,-1.28
003386,工银全球美元债A美元现汇（QDII）,QDII环球债券,3,3,2024-07-03,$0.1446,0.0010,-2.17
000747,广发逆向策略灵活配置混合A,积极配置 - 大盘平衡,3,3,2024-07-04,2.7834,0.0066,-1.00
163816,中银转债增强债券A,可转债,3,3,2024-07-04,2.5778,-0.0239,-1.40
001339,兴银鼎新灵活配置混合,灵活配置,3,4,2024-07-04,1.6610,-0.0190,-10.36
010021,广发优企精选灵活配置混合C,积极配置 - 大盘平衡,3,0,2024-07-04,2.2612,0.0046,-1.48
968003,摩根亚洲总收益债券PRC美元份额（累计）,亚洲债券,3,0,2024-07-03,$10.8700,0.0400,1.40
005360,汇安资产轮动灵活配置混合A,灵活配置,3,2,2024-07-04,0.8172,-0.0162,-23.83
100051,富国可转债A,可转债,3,3,2024-07-04,1.8630,-0.0090,-4.71
163817,中银转债增强债券B,可转债,3,3,2024-07-04,2.4569,-0.0228,-1.57
400011,东方核心动力混合A,积极配置 - 大盘平衡,3,3,2024-07-04,1.2133,-0.0006,8.57
011758,广发逆向策略灵活配置混合C,积极配置 - 大盘平衡,3,0,2024-07-04,2.7466,0.0064,-1.20
968004,摩根亚洲总收益债券PRC美元份额（每月派息）,亚洲债券,3,0,2024-07-03,$7.0500,0.0300,1.44
002145,诺安景鑫灵活配置混合,灵活配置,3,4,2024-07-04,1.5003,-0.0030,5.52
001955,中欧养老产业混合A,积极配置 - 大盘平衡,3,3,2024-07-04,2.3035,-0.0405,-12.68
270025,广发行业领先混合A,积极配置 - 大盘平衡,3,3,2024-07-04,1.7050,0.0030,-2.24
001480,财通成长优选混合A,积极配置 - 中小盘,3,3,2024-07-04,1.7020,0.0090,17.22
009758,富国可转债C,可转债,3,0,2024-07-04,1.8490,-0.0090,-4.79
001607,英大策略优选混合A,积极配置 - 大盘平衡,3,4,2024-07-04,1.8745,-0.0100,-5.09
960001,广发行业领先混合H,积极配置 - 大盘平衡,3,3,2024-07-04,1.0080,0.0020,-2.23
255010,国联安德盛稳健A,标准混合,3,4,2024-07-04,0.8560,-0.0090,-10.65
000003,中海可转换债券 - A,可转债,3,2,2024-07-04,0.7560,-0.0040,-5.85
673071,西部利得新动力灵活配置混合A,灵活配置,3,3,2024-07-04,1.5937,-0.0237,8.45
050202,博时亚洲票息收益债券（QDII）美元现汇A,QDII环球债券,3,3,2024-07-03,$0.1986,0.0004,0.05
050203,博时亚洲票息收益债券（QDII）美元现钞A,QDII环球债券,3,3,2024-07-03,$0.1986,0.0004,0.05
001603,易方达安盈回报混合A,标准混合,3,4,2024-07-04,2.0420,-0.0090,0.10
168102,九泰锐富事件驱动混合（LOF）,积极配置 - 大盘平衡,3,0,2024-07-04,1.0390,-0.0070,-6.40
002319,大成一带一路灵活配置混合A,灵活配置,3,4,2024-07-04,1.7597,-0.0165,-10.68
000251,工银金融地产混合A,积极配置 - 大盘平衡,3,1,2024-07-04,2.2360,-0.0160,11.35
004421,汇添富美元债债券（QDII）美元现汇 A,QDII环球债券,3,3,2024-07-03,$0.9956,0.0019,-0.33
673073,西部利得新动力灵活配置混合C,灵活配置,3,3,2024-07-04,1.5640,-0.0232,8.35
001608,英大策略优选混合C,积极配置 - 大盘平衡,3,4,2024-07-04,1.7654,-0.0094,-5.28
003165,鹏华弘嘉灵活配置混合A,积极配置 - 中小盘,3,4,2024-07-04,1.7562,-0.0411,-18.08
002174,东方互联网嘉混合,积极配置 - 大盘平衡,3,3,2024-07-04,0.9905,0.0036,-2.62
000462,农银主题轮动灵活配置混合A,灵活配置,3,4,2024-07-04,2.2071,-0.0176,-5.10
011940,大成全球美元债债券（QDII）A 美元,QDII环球债券,3,0,2024-07-03,$0.1414,0.0002,-1.81
004423,华商研究精选灵活配置混合A,积极配置 - 中小盘,3,3,2024-07-04,2.2020,-0.0230,-12.48
005598,广发中小盘精选混合A,积极配置 - 中小盘,3,3,2024-07-04,1.4187,-0.0110,-10.17
005445,华宝价值发现混合A,积极配置 - 大盘平衡,3,3,2024-07-04,1.2597,-0.0274,-3.92
002545,东方岳灵活配置混合,积极配置 - 大盘平衡,3,3,2024-07-04,1.3418,-0.0017,10.46
005815,农银汇理睿选灵活配置混合,灵活配置,3,5,2024-07-04,2.2010,-0.0189,9.44
000004,中海可转换债券 - C,可转债,3,1,2024-07-04,0.7420,-0.0040,-6.08
003166,鹏华弘嘉灵活配置混合C,积极配置 - 中小盘,3,4,2024-07-04,1.7282,-0.0404,-18.16
002095,博时新收益灵活配置混合A,灵活配置,3,4,2024-07-04,0.9819,-0.0037,2.38
001539,嘉实中证金融地产ETF联接A,行业股票 - 金融地产,3,3,2024-07-04,1.1655,-0.0071,4.42
012778,中欧养老产业混合C,积极配置 - 大盘平衡,3,0,2024-07-04,2.2499,-0.0395,-13.03
008297,广发价值优势混合,积极配置 - 大盘平衡,3,0,2024-07-04,1.4003,-0.0180,15.85
512640,嘉实中证金融地产ETF,行业股票 - 金融地产,3,3,2024-07-04,1.7930,-0.0115,4.77
110001,易方达平稳增长混合,标准混合,3,4,2024-07-04,4.3240,-0.0190,-1.03
002096,博时新收益灵活配置混合C,灵活配置,3,4,2024-07-04,0.9785,-0.0036,2.33
001469,广发中证全指金融地产ETF联接基金A,行业股票 - 金融地产,3,3,2024-07-04,0.9526,-0.0069,3.71
005541,前海开源盛鑫灵活配置混合A,积极配置 - 大盘平衡,3,2,2024-07-04,1.0892,-0.0005,-2.12
001877,宝盈国家安全沪港深股票A,中盘成长股票,3,2,2024-07-04,1.1692,-0.0065,-5.04
005542,前海开源盛鑫灵活配置混合C,积极配置 - 大盘平衡,3,2,2024-07-04,1.0945,-0.0006,-2.15
011941,大成全球美元债债券（QDII）C 美元,QDII环球债券,3,0,2024-07-03,$0.1385,0.0002,-1.98
010696,工银金融地产混合C,积极配置 - 大盘平衡,3,0,2024-07-04,2.1650,-0.0160,11.03
004422,汇添富美元债债券（QDII）美元现汇 C,QDII环球债券,3,3,2024-07-03,$0.9632,0.0018,-0.54
519003,海富通收益增长混合,积极配置 - 大盘平衡,3,4,2024-07-04,2.0700,-0.0080,5.72
002979,广发中证全指金融地产ETF联接基金C,行业股票 - 金融地产,3,3,2024-07-04,0.9370,-0.0068,3.60
005999,嘉实中证金融地产ETF联接C,行业股票 - 金融地产,3,3,2024-07-04,1.0620,-0.0064,4.21
011233,泰康福泰平衡养老目标三年持有期混合（FOF）A,标准混合,3,0,2024-07-02,0.8615,-0.0026,0.43
159940,广发中证全指金融地产ETF,行业股票 - 金融地产,3,3,2024-07-04,0.9040,-0.0069,3.94
001604,浙商汇金转型升级灵活配置混合A,灵活配置,3,3,2024-07-04,1.0553,0.0017,17.39
010065,圆信永丰兴研灵活配置混合C,灵活配置,3,0,2024-07-04,0.9809,-0.0053,-3.37
001706,诺安积极回报灵活配置混合A,灵活配置,3,3,2024-07-04,1.7650,-0.0280,7.95
009062,财通智慧成长混合A,积极配置 - 中小盘,3,0,2024-07-04,1.0848,0.0060,16.48
270008,广发核心精选混合,积极配置 - 大盘平衡,3,3,2024-07-04,4.1360,0.0140,4.10
007202,天弘优质成长企业精选灵活配置混合型证券投资A,灵活配置,3,0,2024-07-04,1.5987,-0.0207,0.29
004205,东方支柱产业灵活配置混合,灵活配置,3,2,2024-07-04,0.8793,-0.0096,-5.48
481008,工银大盘蓝筹混合,积极配置 - 大盘平衡,3,3,2024-07-04,1.0550,-0.0040,2.23
270001,广发聚富混合,标准混合,3,3,2024-07-04,0.9241,-0.0154,-5.72
003973,国富美元债一年持有期债券（QDII）美元现汇,QDII环球债券,3,3,2024-07-03,$0.1366,0.0001,1.71
001942,前海开源沪港深汇鑫灵活配置混合A,沪港深灵活配置,3,0,2024-07-04,1.0740,-0.0110,10.15
020022,国泰策略价值灵活配置混合,灵活配置,3,3,2024-07-04,1.8720,-0.0220,-6.26
000936,博时产业新动力灵活配置混合A,灵活配置,3,4,2024-07-04,2.4730,-0.0040,5.68
007249,广发均衡养老目标三年持有期混合（FOF）A,标准混合,3,0,2024-07-02,1.0848,-0.0052,-2.04
121006,国投瑞银稳健增长混合,标准混合,3,4,2024-07-04,2.3750,-0.0060,0.98
004933,招商丰拓灵活配置混合C,灵活配置,3,3,2024-07-04,1.3260,-0.0209,-8.61
001943,前海开源沪港深汇鑫灵活配置混合C,沪港深灵活配置,3,0,2024-07-04,1.0520,-0.0110,10.16
159931,汇添富中证金融地产ETF,行业股票 - 金融地产,3,3,2024-07-04,1.4290,-0.0093,4.86
166023,中欧瑞丰灵活配置混合（LOF）A,积极配置 - 大盘平衡,3,3,2024-07-04,1.1617,0.0014,23.84
550001,中信保诚四季红混合A,积极配置 - 大盘平衡,3,3,2024-07-04,0.9041,-0.0011,19.81
501301,华宝香港大盘（LOF）A,香港股票,3,3,2024-07-04,0.9623,0.0069,17.76
008491,万家周期优势企业混合A,积极配置 - 中小盘,3,0,2024-07-04,0.8268,-0.0151,-13.42
008145,兴全优选进取三个月持有期混合（FOF）A,积极配置 - 大盘平衡,3,0,2024-07-02,1.1933,-0.0100,-2.40
001623,兴业国企改革灵活配置混合A,灵活配置,3,4,2024-07-04,2.2700,0.0010,9.56
673110,西部利得新润灵活配置混合A,积极配置 - 大盘平衡,3,3,2024-07-04,1.4170,-0.0030,4.50
002681,金鹰元和灵活配置混合A,灵活配置,3,4,2024-07-04,0.9887,-0.0074,-12.50
002666,前海开源沪港深创新成长灵活配置混合A,灵活配置,3,2,2024-07-04,1.3520,-0.0110,-9.87
006243,中银双息回报混合A,灵活配置,3,4,2024-07-04,1.6187,-0.0049,14.34
001363,长城久惠灵活配置混合A,灵活配置,3,3,2024-07-04,1.3287,0.0012,4.12
002601,中银证券价值精选灵活配置混合,灵活配置,3,2,2024-07-04,1.0729,-0.0071,-15.01
161605,融通蓝筹成长混合A,积极配置 - 中小盘,3,2,2024-07-04,1.2920,-0.0080,-2.20
002667,前海开源沪港深创新成长灵活配置混合C,灵活配置,3,2,2024-07-04,1.3290,-0.0110,-9.90
008283,易方达金融行业股票发起式A,行业股票 - 金融地产,3,0,2024-07-04,1.1179,-0.0032,11.26
009063,财通智慧成长混合C,积极配置 - 中小盘,3,0,2024-07-04,1.0485,0.0058,16.01
005295,诺德天富灵活配置混合,灵活配置,3,3,2024-07-04,0.9733,-0.0040,13.96
006355,华宝香港大盘（LOF）C,香港股票,3,2,2024-07-04,0.9407,0.0067,17.47
162201,宏利成长混合,积极配置 - 大盘成长,3,3,2024-07-04,1.7697,0.0089,26.63
005005,中金瑞安量化精选混合A,积极配置 - 大盘平衡,3,3,2024-07-04,1.3668,-0.0113,3.93
004740,中欧瑞丰灵活配置混合（LOF）C,积极配置 - 大盘平衡,3,3,2024-07-04,1.1151,0.0014,23.53
006048,长城中证500指数增强A,中盘平衡股票,3,3,2024-07-04,1.3567,-0.0159,-9.55
160627,鹏华策略优选灵活配置混合,积极配置 - 大盘平衡,3,3,2024-07-04,2.3960,-0.0040,9.21
002597,兴业成长动力灵活配置混合A,灵活配置,3,4,2024-07-04,1.2710,-0.0023,-1.48
008492,万家周期优势企业混合C,积极配置 - 中小盘,3,0,2024-07-04,0.8118,-0.0148,-13.64
010323,华安平衡养老目标三年持有期混合（FOF）A,标准混合,3,0,2024-07-02,0.8452,-0.0015,-1.99
005187,长安鑫兴灵活配置混合C,灵活配置,3,3,2024-07-04,1.4691,-0.0026,-3.44
005878,博时产业新动力灵活配置混合C,灵活配置,3,4,2024-07-04,2.3520,-0.0040,5.23
001127,中银宏观策略灵活配置混合A,灵活配置,3,4,2024-07-04,0.9520,0.0010,3.93
005587,安信比较优势灵活配置混合,积极配置 - 大盘平衡,3,3,2024-07-04,1.2097,-0.0075,7.96
